provinsi,jenis,daerah,tahun,periode,gk,tahun_bin,Cluster,PCA1,PCA2,PCA3
ACEH,MAKANAN,PERKOTAAN,1.119402985074661,SEPTEMBER,0.7849931470492165,Baru,2,3.7222404568065364,-0.11538108815120873,
ACEH,MAKANAN,PERKOTAAN,1.507462686567198,MARET,0.9292783157494474,Baru,2,4.463016003197014,-0.3142733294875514,
ACEH,MAKANAN,PERKOTAAN,1.507462686567198,SEPTEMBER,1.1401992471214302,Baru,2,4.700994495284357,0.07929049064154153,
ACEH,MAKANAN,PERDESAAN,1.119402985074661,MARET,0.6612732200086515,Baru,2,3.5826493717171934,-0.3462338859055675,
ACEH,MAKANAN,PERDESAAN,1.119402985074661,SEPTEMBER,0.7116461467296811,Baru,2,3.6394842864177894,-0.25224150050097405,
ACEH,MAKANAN,PERDESAAN,1.507462686567198,MARET,0.8363772679263901,Baru,2,4.358197334274702,-0.48762023743741184,
ACEH,MAKANAN,PERDESAAN,1.507462686567198,SEPTEMBER,1.0169366117056182,Baru,2,4.561919364541484,-0.15070903267684654,
ACEH,MAKANAN,PERDESAANPERKOTAAN,1.119402985074661,MARET,0.6838350870721686,Baru,2,3.608105541797258,-0.30413500774775,
ACEH,MAKANAN,PERDESAANPERKOTAAN,1.119402985074661,SEPTEMBER,0.7345622537842041,Baru,2,3.665340139442303,-0.20948163510402404,
ACEH,MAKANAN,PERDESAANPERKOTAAN,1.507462686567198,MARET,0.8657083391816731,Baru,2,4.391291082075049,-0.4328904940372684,
ACEH,MAKANAN,PERDESAANPERKOTAAN,1.507462686567198,SEPTEMBER,1.0563345394325765,Baru,2,4.606371374926799,-0.07719523373554746,
ACEH,NONMAKANAN,PERKOTAAN,-1.2089552238805632,MARET,-1.2078257870803144,Lama,0,-4.191287726783376,-0.5756695417374178,
ACEH,NONMAKANAN,PERKOTAAN,-1.2089552238805632,SEPTEMBER,-1.198299951685812,Lama,0,-4.180539889059021,-0.5578949939796636,
ACEH,NONMAKANAN,PERKOTAAN,-0.8208955223880258,MARET,-1.1755577442632374,Lama,0,-3.5768991943901844,-0.9835779660371529,
ACEH,NONMAKANAN,PERKOTAAN,-0.8208955223880258,SEPTEMBER,-1.149846361643323,Lama,0,-3.5478894795858396,-0.9356023104259599,
ACEH,NONMAKANAN,PERDESAAN,-1.2089552238805632,MARET,-1.4144378720162445,Lama,0,-4.4244046208737,-0.9611933534487029,
ACEH,NONMAKANAN,PERDESAAN,-1.2089552238805632,SEPTEMBER,-1.3948322986958486,Lama,0,-4.402283986639125,-0.924610714250188,
ACEH,NONMAKANAN,PERDESAAN,-0.8208955223880258,MARET,-1.3909292180676756,Lama,0,-3.819899157652329,-1.385446189479706,
ACEH,NONMAKANAN,PERDESAAN,-0.8208955223880258,SEPTEMBER,-1.3736423065065908,Lama,0,-3.800394629963235,-1.3531900122100566,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-1.2089552238805632,MARET,-1.3557886109598967,Lama,0,-4.358231659198258,-0.8517579025480211,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-1.2089552238805632,SEPTEMBER,-1.3390427204759845,Lama,0,-4.339337556369776,-0.8205112330617735,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.8208955223880258,MARET,-1.3273785636812288,Lama,0,-3.748196037418244,-1.2668650787793958,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.8208955223880258,SEPTEMBER,-1.3076570572728676,Lama,0,-3.7259445978563943,-1.2300661164844378,
ACEH,NONMAKANAN,PERKOTAAN,-0.4328358208954885,MARET,-1.1360696463567506,Menengah,1,-1.8557752736300508,-1.6027458985918193,
ACEH,NONMAKANAN,PERKOTAAN,-0.4328358208954885,SEPTEMBER,-1.1089992703167957,Menengah,1,-1.8252322297115489,-1.5522344555723198,
ACEH,NONMAKANAN,PERKOTAAN,-0.04477611940295118,MARET,-1.0928974525438033,Menengah,1,-1.2290837735104678,-1.9903079338760865,
ACEH,NONMAKANAN,PERKOTAAN,-0.04477611940295118,SEPTEMBER,-1.0808339706682772,Menengah,1,-1.215472752511335,-1.9677983138961859,
ACEH,NONMAKANAN,PERDESAAN,-0.4328358208954885,MARET,-1.351157728168384,Menengah,1,-2.0984554905366366,-2.004085332243067,
ACEH,NONMAKANAN,PERDESAAN,-0.4328358208954885,SEPTEMBER,-1.3361121896413,Menengah,1,-2.0814798658415095,-1.976011401504654,
ACEH,NONMAKANAN,PERDESAAN,-0.04477611940295118,MARET,-1.3101818222996728,Menengah,1,-1.474242024672635,-2.395745488409953,
ACEH,NONMAKANAN,PERDESAAN,-0.04477611940295118,SEPTEMBER,-1.284721628037017,Menengah,1,-1.4455157214107182,-2.348238532841054,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.4328358208954885,MARET,-1.2865379130818106,Menengah,1,-2.025546054506579,-1.883509241875558,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.4328358208954885,SEPTEMBER,-1.2667262364939205,Menengah,1,-2.003192877467961,-1.8465420282833662,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.04477611940295118,MARET,-1.2424897803820123,Menengah,1,-1.3978662474698138,-2.269436835986698,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,-0.04477611940295118,SEPTEMBER,-1.219979439135369,Menengah,1,-1.3724682130907597,-2.2274341014273,
ACEH,NONMAKANAN,PERKOTAAN,0.3432835820895863,MARET,-1.073472219582465,Baru,1,-0.6291855645941963,-2.4221801500818128,
ACEH,NONMAKANAN,PERKOTAAN,0.3432835820895863,SEPTEMBER,-1.0560564934791965,Baru,1,-0.6095356976525759,-2.389683613816115,
ACEH,NONMAKANAN,PERKOTAAN,0.7313432835821234,MARET,-1.0358068474478812,Baru,1,-0.008707317520132957,-2.820017532447134,
ACEH,NONMAKANAN,PERKOTAAN,0.7313432835821234,SEPTEMBER,-1.030931217026219,Baru,1,-0.0032062268119943393,-2.810919944446715,
ACEH,NONMAKANAN,PERDESAAN,0.3432835820895863,MARET,-1.2707774538456058,Baru,1,-0.8518016976894602,-2.7903380243286255,
ACEH,NONMAKANAN,PERDESAAN,0.3432835820895863,SEPTEMBER,-1.2494908507497096,Baru,1,-0.8277843862094105,-2.750618700231684,
ACEH,NONMAKANAN,PERDESAAN,0.7313432835821234,MARET,-1.2107047920981253,Baru,1,-0.20604168763836425,-3.146364959331387,
ACEH,NONMAKANAN,PERDESAAN,0.7313432835821234,SEPTEMBER,-1.2069884925561187,Baru,1,-0.20184865020296688,-3.1394306022954006,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,0.3432835820895863,MARET,-1.2070206961916647,Baru,1,-0.7798660346513324,-2.671372339234639,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,0.3432835820895863,SEPTEMBER,-1.1864683359862171,Baru,1,-0.7566771569106849,-2.633023061415171,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,0.7313432835821234,MARET,-1.1538782568136803,Baru,1,-0.1419252763861766,-3.0403305882247853,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,0.7313432835821234,SEPTEMBER,-1.148732115853432,Baru,1,-0.13611897324773198,-3.0307282463326657,
ACEH,NONMAKANAN,PERKOTAAN,1.119402985074661,MARET,-1.0080859579698973,Baru,1,0.6005507392588636,-3.236410629307365,
ACEH,NONMAKANAN,PERKOTAAN,1.119402985074661,SEPTEMBER,-0.9860908748919897,Baru,1,0.6253674166278105,-3.19536933073216,
ACEH,NONMAKANAN,PERKOTAAN,1.507462686567198,MARET,-0.9427898665368583,Baru,1,1.2522042559999205,-3.5826910070203777,
ACEH,NONMAKANAN,PERKOTAAN,1.507462686567198,SEPTEMBER,-0.8971315520597608,Baru,1,1.3037197540580363,-3.4974957608711432,
ACEH,NONMAKANAN,PERDESAAN,1.119402985074661,MARET,-1.1730394199635414,Baru,1,0.41443655943569896,-3.544202341696708,
ACEH,NONMAKANAN,PERDESAAN,1.119402985074661,SEPTEMBER,-1.146349046823029,Baru,1,0.4445508525592475,-3.4943999577155505,
ACEH,NONMAKANAN,PERDESAAN,1.507462686567198,MARET,-1.1115948833418021,Baru,1,1.0617444325262053,-3.8976694533915572,
ACEH,NONMAKANAN,PERDESAAN,1.507462686567198,SEPTEMBER,-1.0529520630125635,Baru,1,1.1279101272390206,-3.7882460204406785,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,1.119402985074661,MARET,-1.117835947910614,Baru,1,0.4767216961060498,-3.441196493940312,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,1.119402985074661,SEPTEMBER,-1.0923693129208492,Baru,1,0.5054552663305933,-3.393677520421611,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,1.507462686567198,MARET,-1.0541951233446385,Baru,1,1.1265076034521373,-3.790565484752542,
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,1.507462686567198,SEPTEMBER,-0.9996550461839585,Baru,1,1.1880442429719746,-3.6887974858257935,
ACEH,TOTAL,PERKOTAAN,-1.985074626865638,MARET,0.35405053689995514,Lama,0,-3.5850113891666724,3.2749199909648525,
ACEH,TOTAL,PERKOTAAN,-1.985074626865638,SEPTEMBER,0.4509448355307149,Lama,0,-3.47568720341603,3.4557180277922024,
ACEH,TOTAL,PERKOTAAN,-1.5970149253731005,MARET,0.508428324980298,Lama,0,-2.832848512340722,3.0948598769688758,
ACEH,TOTAL,PERKOTAAN,-1.5970149253731005,SEPTEMBER,0.5970076449130841,Lama,0,-2.7329059753406844,3.260142740601324,
ACEH,TOTAL,PERDESAAN,-1.985074626865638,MARET,0.09770315722680604,Lama,0,-3.874243768657584,2.7965935708794114,
ACEH,TOTAL,PERDESAAN,-1.985074626865638,SEPTEMBER,0.21715288219397338,Lama,0,-3.739470679789504,3.0194784679147775,
ACEH,TOTAL,PERDESAAN,-1.5970149253731005,MARET,0.2960002634647629,Lama,0,-3.0725274736826305,2.6984838565860203,
ACEH,TOTAL,PERDESAAN,-1.5970149253731005,SEPTEMBER,0.4185544188985632,Lama,0,-2.9342517088286546,2.9271614054261446,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.985074626865638,MARET,0.0582730258643021,Lama,0,-3.9187321138560303,2.7230196821891006,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.985074626865638,SEPTEMBER,0.0582730258643021,Lama,0,-3.9187321138560303,2.7230196821891006,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.5970149253731005,MARET,0.0582730258643021,Lama,0,-3.3407510642207967,2.2549013293793263,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.5970149253731005,SEPTEMBER,0.0582730258643021,Lama,0,-3.3407510642207967,2.2549013293793263,
ACEH,TOTAL,PERKOTAAN,-1.2089552238805632,MARET,0.6837964427095135,Lama,0,-2.0570026043155347,2.95396626137893,
ACEH,TOTAL,PERKOTAAN,-1.2089552238805632,SEPTEMBER,0.7476240483616557,Lama,0,-1.9849870046885163,3.073064143920744,
ACEH,TOTAL,PERKOTAAN,-0.8208955223880258,MARET,0.796869847838576,Lama,0,-1.3514427588122957,2.696835035300143,
ACEH,TOTAL,PERKOTAAN,-0.8208955223880258,SEPTEMBER,0.9096985053374883,Lama,0,-1.2241401075240916,2.9073654799386386,
ACEH,TOTAL,PERDESAAN,-1.2089552238805632,MARET,0.5015431877005662,Lama,0,-2.262635845753045,2.613894335820333,
ACEH,TOTAL,PERDESAAN,-1.2089552238805632,SEPTEMBER,0.5807770125979076,Lama,0,-2.1732376715238244,2.7617391542894945,
ACEH,TOTAL,PERDESAAN,-0.8208955223880258,MARET,0.6423890081244861,Lama,0,-1.525740857405033,2.4085845092895077,
ACEH,TOTAL,PERDESAAN,-0.8208955223880258,SEPTEMBER,0.7186536578244876,Lama,0,-1.4396927529465546,2.550889052899761,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.2089552238805632,MARET,0.5532815485687457,Lama,0,-2.204260334975665,2.710434526583036,
ACEH,TOTAL,PERDESAANPERKOTAAN,-1.2089552238805632,SEPTEMBER,0.6281356790318333,Lama,0,-2.1198036953323545,2.850107139186563,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.8208955223880258,MARET,0.6872873168026981,Lama,0,-1.475082860936825,2.492361637362059,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.8208955223880258,SEPTEMBER,0.7762273174535994,Lama,0,-1.3747333740297116,2.658317506183441,
ACEH,TOTAL,PERKOTAAN,-0.4328358208954885,MARET,0.9903557309259624,Menengah,2,1.642023361606416,2.140284652537505,
ACEH,TOTAL,PERKOTAAN,-0.4328358208954885,SEPTEMBER,1.1311564662601177,Menengah,2,1.8008864315808093,2.403009053167837,
ACEH,TOTAL,PERKOTAAN,-0.04477611940295118,MARET,1.1728022077481857,Menengah,2,2.42585566155795,2.0125987637804013,
ACEH,TOTAL,PERKOTAAN,-0.04477611940295118,SEPTEMBER,1.239875939863363,Menengah,2,2.5015338103486418,2.1377536930226255,
ACEH,TOTAL,PERDESAAN,-0.4328358208954885,MARET,0.7824426191139743,Menengah,0,-0.789739705460061,2.201796474932986,
ACEH,TOTAL,PERDESAAN,-0.4328358208954885,SEPTEMBER,0.8928302410385014,Menengah,2,1.5319870135183928,1.95830885662952,
ACEH,TOTAL,PERDESAAN,-0.04477611940295118,MARET,0.969288112551779,Menengah,2,2.1962341764908944,1.6328555859240717,
ACEH,TOTAL,PERDESAAN,-0.04477611940295118,SEPTEMBER,1.0498100828709596,Menengah,2,2.2870857432453824,1.7831039943537137,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.4328358208954885,MARET,0.845072249523806,Menengah,0,-0.719075760881542,2.3186590188115526,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.4328358208954885,SEPTEMBER,0.9653206246525139,Menengah,2,1.6137766778778364,2.093570881655565,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.04477611940295118,MARET,1.0329611407533004,Menengah,2,2.2680753690148805,1.7516650376706275,
ACEH,TOTAL,PERDESAANPERKOTAAN,-0.04477611940295118,SEPTEMBER,1.1105010544209233,Menengah,2,2.355562332073373,1.8963491353417572,
ACEH,TOTAL,PERKOTAAN,0.3432835820895863,MARET,1.2712100772496064,Baru,2,3.1148686331610147,1.7281026660015424,
ACEH,TOTAL,PERKOTAAN,0.3432835820895863,SEPTEMBER,1.3760844367686607,Baru,2,3.23319658560569,1.92379094263407,
ACEH,TOTAL,PERKOTAAN,0.7313432835821234,MARET,1.5277700009173591,Baru,2,3.9823218720538307,1.7387073256206889,
ACEH,TOTAL,PERKOTAAN,0.7313432835821234,SEPTEMBER,1.5421585852793052,Baru,2,3.9985562665610708,1.7655554254792567,
ACEH,TOTAL,PERDESAAN,0.3432835820895863,MARET,1.129204925946031,Baru,2,2.9546466411754957,1.4631309087581614,
ACEH,TOTAL,PERDESAAN,0.3432835820895863,SEPTEMBER,1.2454342873585997,Baru,2,3.085786248730406,1.6800068308923257,
ACEH,TOTAL,PERDESAAN,0.7313432835821234,MARET,1.343790631043147,Baru,2,3.7747410846324607,1.3954145895150476,
ACEH,TOTAL,PERDESAAN,0.7313432835821234,SEPTEMBER,1.3552358031161902,Baru,2,3.7876544772194647,1.4167704863139174,
ACEH,TOTAL,PERDESAANPERKOTAAN,0.3432835820895863,MARET,1.176647321832376,Baru,2,3.0081750878811078,1.5516551270026617,
ACEH,TOTAL,PERDESAANPERKOTAAN,0.3432835820895863,SEPTEMBER,1.28922479097403,Baru,2,3.1351943276268845,1.7617168715988638,
ACEH,TOTAL,PERDESAANPERKOTAAN,0.7313432835821234,MARET,1.4032965088050182,Baru,2,3.841880552337206,1.5064484277394492,
ACEH,TOTAL,PERDESAANPERKOTAAN,0.7313432835821234,SEPTEMBER,1.4167125433734753,Baru,2,3.8570176354878694,1.5314818171778541,
ACEH,TOTAL,PERKOTAAN,1.119402985074661,MARET,1.6844406878485758,Baru,2,4.737071787574757,1.5629256017543671,
ACEH,TOTAL,PERKOTAAN,1.119402985074661,SEPTEMBER,1.7584704052416862,Baru,2,4.820598256001896,1.7010599167831868,
ACEH,TOTAL,PERKOTAAN,1.507462686567198,MARET,1.9460501415699392,Baru,2,5.610222325166621,1.5829523340185976,
ACEH,TOTAL,PERKOTAAN,1.507462686567198,SEPTEMBER,2.2026358281461285,Baru,2,5.899723582274708,2.0617234182467272,
ACEH,TOTAL,PERDESAAN,1.119402985074661,MARET,1.4478019331295693,Baru,2,4.470076313720441,1.1213741080642792,
ACEH,TOTAL,PERDESAAN,1.119402985074661,SEPTEMBER,1.524865232991111,Baru,2,4.557025521544585,1.2651688774500307,
ACEH,TOTAL,PERDESAAN,1.507462686567198,MARET,1.6843505176690472,Baru,2,5.314951099733222,1.09463899764736,
ACEH,TOTAL,PERDESAAN,1.507462686567198,SEPTEMBER,1.923546241050405,Baru,2,5.584831557750194,1.5409616174090015,
ACEH,TOTAL,PERDESAANPERKOTAAN,1.119402985074661,MARET,1.525567272246014,Baru,2,4.557817620470856,1.2664788339784931,
ACEH,TOTAL,PERDESAANPERKOTAAN,1.119402985074661,SEPTEMBER,1.6017610739478143,Baru,2,4.643785788340444,1.40865118014092,
ACEH,TOTAL,PERDESAANPERKOTAAN,1.507462686567198,MARET,1.7710813489214938,Baru,2,5.412808018459501,1.2564727096865183,
ACEH,TOTAL,PERDESAANPERKOTAAN,1.507462686567198,SEPTEMBER,2.0162476263330773,Baru,2,5.6894249508310875,1.7139359689149878,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-1.2089552238805632,MARET,-0.2741779853311189,Lama,0,-3.1378688244692956,1.1664524616189182,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-1.2089552238805632,SEPTEMBER,-0.1995041952270891,Lama,0,-3.053615659779523,1.3057885716279782,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.8208955223880258,MARET,-0.0911389616148497,Lama,0,-2.353367963956139,1.0398722242436345,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.8208955223880258,SEPTEMBER,-0.014294646475020354,Lama,0,-2.26666583286129,1.1832583833361048,
SUMATERA UTARA,MAKANAN,PERDESAAN,-1.2089552238805632,MARET,-0.24541369806144508,Lama,0,-3.1054145693800668,1.22012462543645,
SUMATERA UTARA,MAKANAN,PERDESAAN,-1.2089552238805632,SEPTEMBER,-0.12621516145153652,Lama,0,-2.9709248920544145,1.442540822429522,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.8208955223880258,MARET,0.00448007304828867,Lama,0,-2.245482636805512,1.2182907070101094,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.8208955223880258,SEPTEMBER,0.05788658223775017,Lama,0,-2.1852249827079095,1.3179435467716347,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-1.2089552238805632,MARET,-0.25965414569987977,Lama,0,-3.1214818237469015,1.193552938423337,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-1.2089552238805632,SEPTEMBER,-0.16250865871186151,Lama,0,-3.0118742264538327,1.3748196752929809,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.8208955223880258,MARET,-0.04775422380729894,Lama,0,-2.30441770370512,1.1208251341126212,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.8208955223880258,SEPTEMBER,0.024414123451253475,Lama,0,-2.222991387476993,1.2554862616485465,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.4328358208954885,MARET,0.04991296207656441,Menengah,0,-1.616240432804084,0.8349469721064859,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.4328358208954885,SEPTEMBER,0.11233648921890159,Menengah,0,-1.5458090310296078,0.9514249415913756,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.04477611940295118,MARET,0.1544395223317223,Menengah,0,-0.9203238467059967,0.5618679266399099,
SUMATERA UTARA,MAKANAN,PERKOTAAN,-0.04477611940295118,SEPTEMBER,0.26355832101573745,Menengah,0,-0.7972069658905641,0.7654760321922213,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.4328358208954885,MARET,0.0769253715725366,Menengah,0,-1.5857627915492185,0.8853502535777641,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.4328358208954885,SEPTEMBER,0.11577583749521278,Menengah,0,-1.5419284729871428,0.9578425267858588,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.04477611940295118,MARET,0.1906235272311909,Menengah,0,-0.8794980506712251,0.6293847686298099,
SUMATERA UTARA,MAKANAN,PERDESAAN,-0.04477611940295118,SEPTEMBER,0.2452022487545263,Menengah,0,-0.8179178093756296,0.7312248752553727,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.4328358208954885,MARET,0.06438527589093006,Menengah,0,-1.5999115677827005,0.8619513053124854,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.4328358208954885,SEPTEMBER,0.11413345208236754,Menengah,0,-1.543781548456859,0.954777949586246,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.04477611940295118,MARET,0.17298881640620958,Menengah,0,-0.8993949943421409,0.5964796220708306,
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,-0.04477611940295118,SEPTEMBER,0.2543674034309135,Menengah,0,-0.8075769215583497,0.7483264178241921,
SUMATERA UTARA,MAKANAN,PERKOTAAN,0.3432835820895863,MARET,0.3226777551510569,Baru,2,2.044655780217466,-0.041792819348146805,
SUMATERA UTARA,MAKANAN,PERKOTAAN,0.3432835820895863,SEPTEMBER,0.40309023310938114,Baru,2,2.135383808607306,0.10825128393485439,
SUMATERA UTARA,MAKANAN,PERKOTAAN,0.7313432835821234,MARET,0.4680642881869603,Baru,2,2.7866739772170463,-0.23862999126827836,
SUMATERA UTARA,MAKANAN,PERKOTAAN,0.7313432835821234,SEPTEMBER,0.479399967899147,Baru,2,2.7994638314394034,-0.21747839961604912,
SUMATERA UTARA,MAKANAN,PERDESAAN,0.3432835820895863,MARET,0.2819981227293686,Baru,2,1.9987576442695103,-0.11769819030012396,
SUMATERA UTARA,MAKANAN,PERDESAAN,0.3432835820895863,SEPTEMBER,0.4066197515652209,Baru,2,2.13936610412654,0.11483712042657121,
